WORD,WORD_LOWER,WORD_CLASS,EMO_MEAN,EMO_STD,AROUSAL_MEAN,AROUSAL_STD,IMAGE_MEAN,IMAGE_STD,LETTERS,PHONEMES,SYLLABLES,Ftot/1MIL,N,FN,HFN,FHFN,BIGmean(TOKEN),ACCENT
ERZEUGEN,erzeugen,V,0.941176470588235,0.776205864234492,2.57142857142857,1.28730060869358,2.57692307692308,1.55365573852323,8,7,3,51.1666666666667,2,5.17,0,0,429151.714285714,2
ERZEUGER,erzeuger,N,0.8,1.47572957474524,3.05263157894737,0.970319776071918,3.44444444444444,1.33333333333333,8,7,3,4.83333333333333,1,51.17,1,51.17,493915,2
ERZEUGNIS,erzeugnis,N,0.470588235294118,0.928840728025648,2.38095238095238,1.11696868694653,3.03846153846154,1.39945044158825,9,8,3,60.5,0,0,0,0,241031.75,2
ERZFEIND,erzfeind,N,-2.5,0.52704627669473,3.66666666666667,1.32842232831014,3.66666666666667,1.58113883008419,8,7,2,0.833333333333333,0,0,0,0,443190.714285714,1
ERZIELEN,erzielen,V,0.588235294117647,1.01854462596403,2.47619047619048,1.03048763306736,1.92307692307692,1.16354894776548,8,7,3,120.833333333333,1,28.83,0,0,454265,2
ESEL,esel,N,1.05,1.68,2.73,1.28,6.18,1.18,4,4,2,12,3,22.17,1,17.83,214266.333333333,1
ESSEN,essen,V,1.55882352941176,1.1332756617391,3.52631578947368,1.17229220156408,6.26923076923077,1.04144869514316,5,4,2,159.833333333333,2,21.83,0,0,402202.25,1
ESSIG,essig,N,-0.25,1.01954582,2.61111111111111,1.37793062614107,4.81818182,1.68003298,5,4,2,1.83333333333333,2,8.5,2,8.5,129182.75,1
ETHIK,ethik,N,0.9,1.07115285,3.23809523809524,1.13599128098599,1.72727273,0.70250017,5,4,2,3.16666666666667,0,0,0,0,41284.25,1
EULE,eule,N,0.64,1.56,2.09,1.15,6,1.27,4,3,2,1.5,4,13.5,2,12.5,80869,1
EUPHORIE,euphorie,N,1.4,1.26491106406735,3.77777777777778,0.732084498140959,4.33333333333333,1.11803398874989,8,5,3,1.16666666666667,0,0,0,0,84602.7142857143,3
EUTER,euter,N,-0.25,1.01954582,2.36842105263158,0.955133865881839,5.27272727,1.48586413,5,4,2,1.33333333333333,4,85.5,1,84.17,467299.75,1
EWIGKEIT,ewigkeit,N,1.5,1.35400640077266,2.22222222222222,1.26284252455723,1.77777777777778,1.39443337755679,8,7,3,13.3333333333333,0,0,0,0,164646.857142857,1
EXISTENZ,existenz,N,1.6,1.34989711542111,3.22222222222222,1.16596617626028,2,0.866025403784439,8,9,3,55,1,2.67,0,0,245133,3
FABEL,fabel,N,1.45,0.88704121,2.05263157894737,0.621260744197395,3.68181818,1.91202619,5,5,2,4.83333333333333,4,19.5,1,11.5,167884,1
FABRIK,fabrik,N,-0.7,1.21828179,2.28571428571429,1.14642300844222,5.18181818,1.78982212,6,6,2,33.6666666666667,0,0,0,0,61796.8,2
FÄCHER,fächer,N,0.68,1.21,2.14,0.94,4.77,1.97,6,5,2,4.83,1,1,0,0,825595.666666667,1
FADEN,faden,N,0.2,0.52314836,1.8,0.767771895949914,4.81818182,1.53177033,5,5,2,16,3,261.67,2,251.17,507789.25,1
FÄHIGKEIT,fähigkeit,N,1.61764705882353,0.888127273241812,3,1.18321595661992,2.11538461538462,1.2752073737843,9,7,3,37.3333333333333,0,50,0,0,177719,1
FAHNDUNG,fahndung,N,-1.1,1.10050493461461,3.33333333333333,1.02899151085505,4.11111111111111,0.781735959970571,8,6,2,1.66666666666667,0,0,0,0,152996.857142857,1
FAHNE,fahne,N,-0.2,0.95145318,2,0.917662935482247,5.54545455,1.40500035,5,4,2,27.6666666666667,1,5.5,0,0,78212,1
FAHREN,fahren,V,0.970588235294118,0.999554267862857,2.61904761904762,1.32197543381829,5.57692307692308,1.60432108813858,6,5,2,480.666666666667,3,510.17,0,0,295021.4,1
FAHRER,fahrer,N,0.55,0.99868334,2.47368421052632,1.17229220156408,4,1.38013112,6,5,2,57.5,2,548.83,2,548.83,385690,1
FAHRRAD,fahrrad,N,1.55,1.06,3,1.23,6.5,0.86,7,6,2,17.83,0,0,0,0,59553,1
FAHRT,fahrt,N,0.941176470588235,1.12657099658152,2.36842105263158,0.895080773250814,5.42307692307692,1.57919161403743,5,4,1,64,0,0,0,0,70208,1
FALL,fall,N,-1.09090909090909,1.10010330093463,2.83333333333333,0.985184366143778,3.65384615384615,2.24396626877157,4,3,1,376,7,132.83,0,0,108576.333333333,1
FALLE,falle,N,-1.7,0.65694669,4,0.866025403784439,3.95454545,1.75871362,5,4,2,33.1666666666667,7,134.17,2,87.17,123464.25,1
FALLEN,fallen,V,-1.05882352941176,1.12657099658152,2.57894736842105,1.26120707056922,4.84615384615385,1.91190601635766,6,5,2,278,7,109.67,0,0,305614.6,1
FÄLLEN,fällen,V,-0.705882352941176,1.16851140124119,2.0952380952381,1.04425867986634,4.03846153846154,1.9074751737471,6,5,2,54.3333333333333,2,321,1,278,442279,1
FALTE,falte,N,-0.45,0.99868334,2,0.866025403784439,4.81818182,1.50036071,5,5,2,4.83333333333333,4,40.33,2,39.17,129530.75,1
FAMILIE,familie,N,1.8,1.54919333848297,2.27777777777778,1.22741026055367,5.88888888888889,1.05409255338946,7,7,4,119,0,0,0,0,118117.833333333,2
FANGEN,fangen,V,-0.529411764705882,1.44043962392057,2.96428571428571,1.17006308336244,4.92307692307692,1.62291286082961,6,5,2,71.1666666666667,2,151.5,1,146.33,363177,1
FANTASIE,fantasie,N,2.4,0.516397779494322,2.88888888888889,1.27827498141228,3.33333333333333,1.73205080756888,8,7,3,1,0,0,0,0,137349.571428571,3
FARBE,farbe,N,1.6,1.04629673,2.21052631578947,1.27274625944674,4.13636364,2.05392666,5,5,2,67.6666666666667,4,12.33,0,0,135378.5,1
FASAN,fasan,N,1,0.97332853,2.05,1.09904264559757,5.22727273,1.65994315,5,5,2,0.666666666666667,1,190.83,1,190.83,94657.5,2
FASCHING,fasching,N,0,1.15470053837925,2.77777777777778,1.06027496741928,5.88888888888889,0.781735959970572,8,5,2,2.33333333333333,0,0,0,0,271472.428571429,1
FASCHISMUS,faschismus,N,-2.73529411764706,0.665551652227332,4,1.20185042515466,4.30769230769231,1.93430567944636,10,8,3,30.1666666666667,0,0,0,0,155677.777777778,2
FASSADE,fassade,N,-0.2,1.03279555898864,2.22222222222222,0.942809041582063,4.88888888888889,1.90029237516523,7,6,3,11.3333333333333,0,0,0,0,195231.833333333,2
FASSEN,fassen,V,0.058823529411765,1.09934350852344,2.05263157894737,0.970319776071918,3.23076923076923,1.79572141063568,6,5,2,109.5,6,999.17,1,929.5,305083,1
FAUST,faust,N,-0.823529411764706,1.38105335809179,3.21052631578947,1.22832077643609,6.46153846153846,0.947872110815348,5,4,1,36.3333333333333,0,0,0,0,144637.5,1
FEDER,feder,N,1.3,0.86450473,1.66666666666667,0.840168050416806,5.77272727,1.06600358,5,5,2,18.8333333333333,7,1241.17,3,1214.83,636843.5,1
FEE,fee,N,2.3,0.674948557710553,2.44444444444444,1.24721912892465,6.22222222222222,0.666666666666667,3,2,1,2.16666666666667,4,88.33,3,88.33,39289.5,1
FEHDE,fehde,N,-1.45,0.94451324,3.22222222222222,1.1143742932065,2.63636364,1.70560573,5,4,2,1.83333333333333,0,0,0,0,277050,1
FEHLEN,fehlen,V,-1.52941176470588,0.895622151039798,2.86666666666667,1.25212463115859,3.23076923076923,1.58259766985023,6,5,2,126,5,203.33,1,143.17,285025.2,1
FEHLER,fehler,N,-1.6,1.04629673,3.19047619047619,0.872871560943969,2.5,1.47196014,6,5,2,56.8333333333333,3,127.5,1,126,375693.8,1
FEIER,feier,N,2.1,0.64072328,3.4375,1.09354164682162,5.13636364,1.45718105,5,4,2,10.8333333333333,7,88,2,72.83,619575.5,1
FEIERN,feiern,V,2.08823529411765,0.792680418573151,3.27777777777778,0.9582800496696,6.03846153846154,1.14824280466352,6,5,2,65,3,10.33,0,0,505837.2,1
FEIERTAG,feiertag,N,1.9,0.875595035770913,1.94117647058824,0.658652814016432,3,1.1180339887499,8,7,3,10.8333333333333,0,0,0,0,384511.571428571,1
FEIGLING,feigling,N,-1.8,0.788810637746616,3.35294117647059,0.996316746232607,3.22222222222222,1.7873008824606,8,6,2,2.66666666666667,0,0,0,0,252714,1
FEILE,feile,N,0.2,0.52314836,2.42105263157895,0.901590537370498,4.90909091,1.68774549,5,4,2,0.833333333333333,5,65.67,4,65.67,229767,1
FEIND,feind,N,-2.14705882352941,1.0482988511314,4.15,0.988086934168083,3.57692307692308,1.8368032430955,5,4,1,50,0,0,0,0,397983.25,1
FENSTER,fenster,N,1.14,0.99,1.91,0.81,6.14,0.99,7,7,2,89,1,10.5,0,0,527870.833333333,1
FERIEN,ferien,N,2.6,0.516397779494322,2.29411764705882,1.21267812518167,4.44444444444444,1.74005108481843,6,6,3,20.5,0,0,0,0,595790,1
FERNROHR,fernrohr,N,0.77,1.07,2.41,1.14,5.77,1.48,8,7,2,2.33,0,0,0,0,256408.714285714,1
FERNSEHEN,fernsehen,N,0.205882352941176,1.43081692632176,2.3,0.987857312047401,6.42307692307692,0.902134221635646,9,8,3,89,0,50,0,0,421644.125,1
FERSE,ferse,N,0.2,0.61558701,2.125,0.885061203156784,4.86363636,1.78072897,5,5,2,1.83333333333333,2,4.33,1,2.5,489601,1
FESSEL,fessel,N,-1.3,1.30182059,4.05,0.887041208323017,4.54545455,1.50324325,6,5,2,5.66666666666667,3,22.67,2,22.33,157660.2,1
FEST,fest,N,1.85294117647059,0.857492925712544,2.88888888888889,1.32349310044598,5.65384615384615,1.57333550630011,4,4,1,365.5,8,511.33,0,0,156193.666666667,1
FESTLEGEN,festlegen,V,-0.441176470588235,1.1332756617391,2.36842105263158,1.16478545071564,1.73076923076923,1.00230503571287,9,9,3,55.5,0,0,0,0,260546.125,1
FESTTAG,festtag,N,2,0.816496580927726,2.75,0.930949336251263,3.33333333333333,1.4142135623731,7,7,2,9.16666666666667,1,0,0,0,107626.833333333,1
FESTUNG,festung,N,0.1,0.875595035770913,3.41176470588235,0.618346942400842,6.33333333333333,0.866025403784438,7,6,2,13.8333333333333,0,0,0,0,181568.166666667,1
FETT,fett,N,-1.5,1.08,3.5,0.985184366143778,5.44,1.13,4,3,1,29.3333333333333,7,3116,4,2052,63315.6666666667,1
FEUCHT,feucht,A,-0.4,1.17,3.45,0.944513241388333,4.89,1.27,6,4,1,11,2,384,2,239,213073.4,1
FEUER,feuer,N,0.05,1.57195822,3.72222222222222,0.826442094733631,6.31818182,0.83872713,5,4,2,54,5,99.83,1,67.5,410176.25,1
FEURIG,feurig,A,0.9,1.1,4.15789473684211,0.688247201611685,4.33,1.5,6,5,2,3.83333333333333,1,1,0,0,80195.2,1
FIBEL,fibel,N,0.4,0.516397779494322,1.94736842105263,0.848114523878724,5,1.93649167310371,5,5,2,2,4,21,3,21,134902,1
FICHTE,fichte,N,0.85,0.98808693,1.76190476190476,1.22085060121056,5.63636364,1.76055875,6,5,2,0.666666666666667,3,9.17,2,9.17,294085,1
FIEBER,fieber,N,-1.8,1.00524938,3.7,0.864504725870617,4.04545455,1.78558441,6,5,2,6.66666666666667,2,43.5,1,43.5,444368.8,1
FIGUR,figur,N,0.35,1.18210339,2.52631578947368,1.12390297389803,4.31818182,1.58524036,5,5,2,42.5,0,0,0,0,54286.25,2
FILM,film,N,1.5,0.97182531580755,2.61111111111111,0.697802339187225,5.88888888888889,1.05409255338946,4,4,1,134.333333333333,1,0.5,0,0,24194.3333333333,1
FILMSTAR,filmstar,N,1,0.816496580927726,3.11111111111111,1.13183291683622,5.44444444444444,0.52704627669473,8,8,2,3.33333333333333,0,0,0,0,66493.4285714286,1
FILTER,filter,N,0.1,0.55250625,2.17647058823529,0.951005659660279,4.40909091,1.56324117,6,6,2,5,2,5.33,0,0,374878.4,1
FINALE,finale,N,0.9,0.994428926011753,3.52380952380952,1.20909253653505,3.33333333333333,1.4142135623731,6,6,3,19.8333333333333,0,0,0,0,198443.8,2
FINDEN,finden,V,1.35294117647059,0.949716159867634,2.52631578947368,1.12390297389803,4.11538461538462,1.90424626720229,6,6,2,781.166666666667,4,62.33,0,0,576318.6,1
FINDER,finder,N,0.75,1.06992376,1.89473684210526,1.04853002087607,2.27272727,1.60895761,6,6,2,1.16666666666667,6,863.33,4,863.33,666987.2,1
FINGER,finger,N,0.7,0.80131471,2.10526315789474,1.14962490704603,5.90909091,1.37699088,6,5,2,59.8333333333333,3,1.5,0,0,515970.6,1
FIRMA,firma,N,0.25,1.06992376,2.44444444444444,0.783823376129674,3.86363636,1.69861161,5,5,2,125.5,0,0,0,0,40839.25,1
FISCH,fisch,N,0.36,1.65,2.36,1.22,5.86,1.46,5,3,1,33.83,3,100.83,1,99.83,291551,1
FLAGGE,flagge,N,0.59,1.3,2.5,1.3,5.73,1.45,6,5,2,12.67,1,0.83,0,0,96476.4,1
FLAMINGO,flamingo,N,1,1.31,2.68,1.17,5.77,1.41,8,8,3,2.17,0,0,0,0,145452.142857143,2
FLAMME,flamme,N,0.6,1.50087694,3.31578947368421,1.29325736799874,6.18181818,1.09702471,6,5,2,17.6666666666667,0,0,0,0,65240.4,1
FLASCHE,flasche,N,0.45,0.96,1.95,0.92,5.91,1.34,7,5,2,36,0,0,0,0,228445.5,1
FLAUTE,flaute,N,-1.05,0.94451324,2.11111111111111,0.83235236379573,3.13636364,1.80727247,6,5,2,2,1,0.17,0,0,129321,1
FLEGEL,flegel,N,-0.9,1.02083557,2.36842105263158,1.16478545071564,3.13636364,1.75378379,6,6,2,0.5,1,28.17,1,28.17,141875.2,1
FLEISCH,fleisch,N,-0.441176470588235,1.58001105616746,3.05555555555556,0.725357698552703,6.30769230769231,1.12318229221194,7,4,1,34.6666666666667,0,0,0,0,326365.833333333,1
FLEXIBEL,flexibel,A,1.7,0.82,2.44444444444444,1.09663776110663,3,1.66,8,9,3,6.33333333333333,0,0,0,0,101452.285714286,2
FLIEGE,fliege,N,-0.95,1.09904265,2.15789473684211,1.16729306492209,6.13636364,1.16682126,6,5,2,14.5,1,5,0,0,171849.8,1
FLIEGEN,fliegen,V,1.67647058823529,1.36449764838275,3.52380952380952,1.12334534400814,6.26923076923077,0.961569230276939,7,6,2,104.833333333333,4,59.83,0,0,315577.5,1
FLIEßEN,fließen,V,0.911764705882353,0.933148695768015,2.04761904761905,0.973457265430305,4.57692307692308,1.8148956316676,7,6,2,31.8333333333333,3,127.67,1,104.83,256778.166666667,1
FLIRT,flirt,N,1.7,0.674948557710553,4.36842105263158,0.68398556805677,4.88888888888889,1.76383420737639,5,5,1,2.5,1,0.67,0,0,75522.25,1
FLOß,floß,N,0.68,1.36,3,1.2,5.36,1.5,4,4,1,7.17,5,165.17,2,162.33,30542.25,1
FLÖTE,flöte,N,0.5,1.65,2.27,1.08,5.41,1.79,5,5,2,4.67,0,0,0,0,141363.5,1
FLUCH,fluch,N,-2.1,0.737864787372622,3.65,1.13670808176853,2.66666666666667,1.6583123951777,5,4,1,6.33333333333333,1,32.33,1,32.33,215186.5,1
FLUCHT,flucht,N,-1.52941176470588,1.28476608217917,3.88888888888889,0.676399541594523,5.30769230769231,1.40767129030128,6,5,1,39.8333333333333,2,35.17,0,0,195295.2,1
FLÜCHTLING,flüchtling,N,-1.20588235294118,1.43081692632176,3.21052631578947,1.1342617456312,5.57692307692308,1.50128150386467,10,8,2,31.6666666666667,0,0,0,0,265136.857142857,1
FLUGHAFEN,flughafen,N,0.848484848484848,1.41688946554619,3.47619047619048,1.28914885172534,6.76923076923077,0.65162518721684,9,9,3,31,0,0,0,0,168218.75,1
FLUGZEUG,flugzeug,N,0.5,1.35400640077266,3.33333333333333,1.19721899973786,6.84615384615385,0.367946484403125,8,7,2,74.3333333333333,0,0,0,0,29996.1428571429,1
FLUT,flut,N,-0.8,0.918936583472681,3.61904761904762,0.804747816162956,6.22222222222222,0.833333333333333,4,4,1,14,5,135.5,3,119.5,31373.6666666667,1
FOHLEN,fohlen,N,1.4,1.14248114,2.36842105263158,1.25656172487509,5.54545455,1.40500035,6,5,2,0.833333333333333,5,269.83,2,269.17,260334.6,1
FÖHN,föhn,N,0.41,1.22,2.27,0.88,5.95,1.05,4,3,1,1.5,0,0,0,0,34912,1
FOLGE,folge,N,-0.15,0.58714295,2.6,0.99472291830968,2.45454545,1.53459387,5,5,2,164.5,2,5.33,0,0,106671.5,1
FOLTER,folter,N,-2.8,0.52314836,4.68421052631579,0.582392725357819,4.22727273,1.60154147,6,6,2,2.5,2,7.83,2,7.83,381626.6,1
FOLTERN,foltern,V,-2.8,0.42,4.44444444444444,0.855585263892998,5.33,1,7,7,2,2.5,3,67,3,39,326502.833333333,1
FORDERN,fordern,V,-0.882352941176471,1.03761690490986,2.73684210526316,1.32673807442489,2.61538461538462,1.47178593761248,7,7,2,275.333333333333,1,66.17,0,0,450245.5,1
FÖRDERN,fördern,V,1.44117647058824,0.704581391757835,2.14285714285714,0.970463261437001,2.48,1.22882057274445,7,7,2,66.1666666666667,1,275.33,1,275.33,642351.5,1
FORDERUNG,forderung,N,-0.852941176470588,1.15816869397669,2.95238095238095,1.02353263143832,2.84615384615385,1.40548376560692,9,8,3,195.333333333333,0,52,1,52,411229,1
FÖRDERUNG,förderung,N,1.14705882352941,1.15816869397669,2.52380952380952,1.12334534400814,2.73076923076923,1.45760604575289,9,8,3,40.8333333333333,0,49,0,0,526294.166666667,1
FORM,form,N,0.352941176470588,0.848612162589922,2.22222222222222,0.808452083454443,4.15384615384615,1.84807592251634,4,4,1,226,3,122.17,0,0,50671.3333333333,1
FORSCH,forsch,A,-0.2,1.14,3.25,0.850696309223401,3.11,1.62,6,4,1,3.66666666666667,2,15,1,13,241314.4,1
FORSCHER,forscher,N,1.08823529411765,0.965076447241154,2.66666666666667,0.970142500145332,4.80769230769231,1.52365956221804,8,6,2,42.6666666666667,1,7.33,0,0,416764.714285714,1
FORSCHUNG,forschung,N,1.05882352941176,0.982920092025989,2.80952380952381,1.03048763306736,4.08,1.63095064303001,9,6,2,99,0,0,0,0,225595.25,1
FORTSETZEN,fortsetzen,V,0.852941176470588,0.702046918106487,2.33333333333333,1.01653004546513,2.23076923076923,1.55711765278523,10,9,3,55,0,0,0,0,202375.444444444,1
FORTUNA,fortuna,N,2.2,1.03279555898864,2.66666666666667,1.08465228909328,3.22222222222222,2.16666666666667,7,7,3,15.1666666666667,0,0,0,0,118477.166666667,2
FOTO,foto,N,0.9,0.875595035770913,3.26315789473684,1.24016599530322,5.77777777777778,1.56347191994114,4,4,2,154.5,1,8.83,0,0,23507.3333333333,1
FRACHT,fracht,N,0.3,0.483045891539648,2.6,1.09544511501033,5,1.6583123951777,6,5,1,5.66666666666667,4,35.5,1,24.17,219711.8,1
FRAGE,frage,N,0.15,1.26802789,2.33333333333333,1.02899151085505,2.68181818,1.64422115,5,5,2,892.333333333333,2,9,0,0,133802.25,1
FRAGEN,fragen,V,0.676470588235294,1.12062180345622,2.38095238095238,0.920662287496912,3.03846153846154,1.86506341405903,6,6,2,410.166666666667,3,336.5,0,0,313885,1
FRAKTION,fraktion,N,-0.764705882352941,0.923065496524185,2.26315789473684,0.871913939634328,3.07692307692308,2.18948536278418,8,8,3,53.5,1,0,0,0,69502.8571428571,3
FRAU,frau,N,1.4,1.17378779077727,2.5,0.923548145182799,6.55555555555556,0.726483157256779,4,3,1,709,3,33.83,0,0,126359,1
FRÄULEIN,fräulein,N,-0.352941176470588,1.77324138986715,3,1.13759291798904,4.11538461538462,1.90424626720229,8,6,2,43.3333333333333,0,0,0,0,285188.4,1
FRAULICH,fraulich,A,1.5,1.08,2.5,0.985184366143778,5.22,1.48,8,6,2,1.33333333333333,2,78,2,73,232889.285714286,1
FREIER,freier,N,-1.1,1.51830931,3.44444444444444,0.855585263892998,3.36363636,1.32899728,6,5,2,3.83333333333333,1,88.83,1,88.83,536863.8,1
FREIHEIT,freiheit,N,2.8,0.421637021355784,4,0.816496580927726,2.88888888888889,1.45296631451356,8,6,2,226.5,1,16.83,0,0,285081.857142857,1
FREITOD,freitod,N,-2,1.15470053837925,3.77777777777778,1.35279908318905,4.77777777777778,1.56347191994114,7,6,2,2.66666666666667,0,0,0,0,193847.666666667,1
FREIZEIT,freizeit,N,2.4,0.516397779494322,2.88235294117647,0.927520413601263,3,1.1180339887499,8,6,2,16.8333333333333,1,226.5,1,226.5,260146.857142857,1
FREUDE,freude,N,2.7,0.57124057,3.41176470588235,1.32565189291023,4.27272727,1.54863437,6,5,2,86.3333333333333,0,0,0,0,255526.6,1
FREUDIG,freudig,A,1.9,0.74,2.94444444444444,0.937595311059234,4.33,1.58,7,6,2,9.83333333333333,0,0,0,0,87812,1
FREUDLOS,freudlos,A,-2.2,0.79,2.36842105263158,1.60591013709393,3.56,1.88,8,7,2,0.666666666666667,0,0,0,0,55837.7142857143,1
FREUEN,freuen,V,2.20588235294118,0.880062386380402,3.10714285714286,1.39680284974588,5.38461538461539,1.60192192261478,6,5,2,52.3333333333333,1,88.83,1,88.83,278675.8,1
FREUND,freund,N,2.55882352941176,0.612554337507528,2.05263157894737,1.12909423927748,6.03846153846154,1.18256565926021,6,5,1,206.166666666667,0,0,0,0,209151.8,1
FREVEL,frevel,N,-1.7,0.92338052,3.44444444444444,0.921777197924954,1.86363636,1.24577207,6,6,2,1.33333333333333,0,0,0,0,103410.2,1
FRIEDE,friede,N,2.4,1.04629673,1.4,0.940324691963255,3.90909091,1.99783433,6,5,2,107.666666666667,1,2,0,0,283830.4,1
FRIEDEN,frieden,N,2.52941176470588,0.706476280141699,1.61111111111111,1.19503329458363,4.73076923076923,1.84515998889402,7,6,2,186,1,10.5,0,0,408894.666666667,1
FRIEDHOF,friedhof,N,-1.6,1.07496769977314,3.16666666666667,1.20049009599756,6.44444444444444,0.881917103688197,8,7,2,40.8333333333333,0,0,0,0,75220,1
FRIST,frist,N,-1.2,1.03279555898864,3.19047619047619,1.07791686224159,2.33333333333333,1.1180339887499,5,5,1,19.1666666666667,3,14.83,0,0,127598,1
FRISUR,frisur,N,0.75,0.91046547,2.71428571428571,1.10194633003868,5.09090909,1.10879991,6,6,2,2.33333333333333,1,0.33,0,0,75200.2,2
FROH,froh,A,1.8,0.63,2.27777777777778,1.07405529245092,3.78,1.39,4,3,1,45.5,3,1515,2,1503,37648.3333333333,1
FROMM,fromm,A,0.4,0.7,2.3,1.12857618729367,4,1.41,5,4,1,15.3333333333333,0,0,0,0,44659.25,1
FRONT,front,N,-1.64705882352941,1.20308575328954,3.5,1.15044748327106,3.92307692307692,2.09615031756937,5,5,1,84.3333333333333,1,12.83,0,0,87238.5,1
FROSCH,frosch,N,-0.09,1.54,2.82,1.1,6.05,1.13,6,4,1,4,1,51.83,1,51.83,222114.8,1
FRÜHJAHR,frühjahr,N,2.02941176470588,1.14111306952166,2.44444444444444,1.19912822364084,5.19230769230769,1.83344987974541,8,6,2,34.5,0,0,0,0,48717.4,1
FUCHS,fuchs,N,-0.18,1.62,3.5,1.1,6.09,0.92,5,4,1,7.67,3,1.33,0,0,209204.25,1
FÜHLEN,fühlen,V,2,1.04446593573419,3.47368421052632,1.34859684498089,3.34615384615385,1.89614994538528,6,5,2,143.166666666667,7,605.67,1,419.67,418395.333333333,1
FÜHRER,führer,N,-2.17647058823529,0.968303365789691,3.88888888888889,0.963381842865745,5.30769230769231,1.87123981935466,6,5,2,68.1666666666667,3,478.17,1,419.67,610938,1
FÜHRUNG,führung,N,-0.470588235294118,1.3536772391291,2.44444444444444,0.855585263892997,4,1.64924225024706,7,5,2,103.166666666667,2,9.5,0,0,187814.5,1
FÜLLEN,füllen,V,0.529411764705882,0.825182959240576,2.10714285714286,0.994029797388005,4.11538461538462,1.96625375934894,6,5,2,43,5,482.17,3,475.5,442279,1
FÜLLER,füller,N,0.73,1.08,2.32,1.13,5.77,1.38,6,5,2,0,3,71.67,3,71.67,593393.333333333,1
FUND,fund,N,1,0.666666666666667,2.66666666666667,0.970142500145332,3.44444444444444,1.50923085635624,4,4,1,18.6666666666667,10,538.83,4,505.5,238442.333333333,1
FUNKE,funke,N,0.65,1.08942283,3.10526315789474,1.19697474409935,4.59090909,1.29684933,5,5,2,2.83333333333333,1,0,0,0,123016.25,1
FUNKTIONÄR,funktionär,N,-1.41176470588235,1.15778385638707,2.21052631578947,1.1342617456312,3,1.89736659610103,10,10,4,37.6666666666667,0,0,0,0,106652.428571429,4
FURCHT,furcht,N,-2.2,0.788810637746615,4.42105263157895,0.606976978666884,4.33333333333333,1.22474487139159,6,5,1,22.8333333333333,1,3.17,0,0,196142.4,1
FÜRCHTEN,fürchten,V,-1.64705882352941,1.34575320672278,3.85714285714286,1.07889812495025,4.38461538461539,1.57675421234695,8,7,2,57.6666666666667,0,0,0,0,441794.6,1
FUSION,fusion,N,0.8,0.788810637746616,2.57142857142857,0.978336781043653,2.77777777777778,1.98606254796883,6,6,3,10.3333333333333,0,0,0,0,86003,3
FUTTER,futter,N,0.85,0.8127277,2.36842105263158,0.955133865881839,4.77272727,1.23179382,6,5,2,13,2,218.5,2,218.5,370496.2,1
GABEL,gabel,N,0.3,1.08093527,2.11111111111111,0.963381842865745,5.77272727,1.57152695,5,5,2,4.33333333333333,3,18,2,16.33,164596,1
GALGEN,galgen,N,-2.2,0.89442719,4.11764705882353,0.857492925712544,5.68181818,1.58524036,6,6,2,4.16666666666667,2,0.33,0,0,309059.8,1
GALLE,galle,N,-1.6,0.99472292,2.82352941176471,1.18507880105328,2.63636364,1.465328,5,4,2,6,2,70.33,2,70.33,120176.25,1
GANOVE,ganove,N,-1.4,0.699205898780101,3.65,0.875093979915421,5.22222222222222,1.092906420717,6,6,3,0.5,0,0,0,0,78745.8,2
